experiment,T_report,n_buffer,terminal_rule,t,q_US,d_over_q_US,phi_US,Q_US,rebased_NFA,cond_1b
terminal_rule_selected_full_path,137,0,local_loglinear,98,13.09682990077801,0.01790815819145148,0.5073978154244585,860.6197295868985,0.22886978451547235,0.19575390651884858
terminal_rule_selected_full_path,137,0,local_loglinear,99,13.994385912573046,0.017540322159959206,0.4969757945321774,1012.1161986808564,0.22973809153948593,0.18609232746820858
terminal_rule_selected_full_path,137,0,local_loglinear,100,14.980136133705063,0.017168637858047474,0.486444739311345,1194.6866679291545,0.23051896632323074,0.17667776531618817
terminal_rule_selected_full_path,137,0,local_loglinear,101,16.064059435725042,0.01679364432932843,0.4758199226643053,1415.4397324328177,0.23121466331946663,0.16752267071871235
terminal_rule_selected_full_path,137,0,local_loglinear,102,17.257351968500917,0.01641590361131574,0.4651172689872792,1683.2501285233939,0.23182770463784444,0.15863813525210088
terminal_rule_selected_full_path,137,0,local_loglinear,103,18.572583096638553,0.01603599635328447,0.4543532300097266,2009.2270161717884,0.23236086783712875,0.15003380580801073
terminal_rule_selected_full_path,137,0,local_loglinear,104,20.023872168120036,0.01565451711086944,0.443544651474634,2407.313145744544,0.23281716903162755,0.14171782069738256
terminal_rule_selected_full_path,137,0,local_loglinear,105,21.627088671858953,0.015272069539880934,0.4327086369632929,2895.0530778338048,0.23319984509163486,0.133696770551149
terminal_rule_selected_full_path,137,0,local_loglinear,106,23.400079319437165,0.014889261436768445,0.4218624073751058,3494.5802439382433,0.23351233119410167,0.12597568146381496
terminal_rule_selected_full_path,137,0,local_loglinear,107,25.362925635596397,0.014506699788038292,0.4110231606610849,4233.887769887182,0.23375823579285215,0.11855802104546506
terminal_rule_selected_full_path,137,0,local_loglinear,108,27.538236048935506,0.014124985981654261,0.40020793614687067,5148.467884669897,0.23394131522043682,0.11144572698174941
terminal_rule_selected_full_path,137,0,local_loglinear,109,29.951477689894368,0.0137447111327462,0.3894334820944755,6283.431063919755,0.23406544436220258,0.10463925423812807
terminal_rule_selected_full_path,137,0,local_loglinear,110,32.63135303156312,0.01336645172112483,0.3787161320985367,7696.2505167718955,0.23413458732956552,0.09813764065993011
terminal_rule_selected_full_path,137,0,local_loglinear,111,35.6102278023914,0.012990765552341913,0.3680716906496874,9460.323322743503,0.2341527669231218,0.09193858759620012
terminal_rule_selected_full_path,137,0,local_loglinear,112,38.92461738767972,0.012618188096153407,0.35751532939101316,11669.599823198068,0.23412403319569047,0.08603855294296618
terminal_rule_selected_full_path,137,0,local_loglinear,113,42.61573973131142,0.012249229283376083,0.34706149636232225,14444.612611743218,0.23405243280711388,0.08043285442159552
