sweep_kind,sweep_value,case_id,label,pi,gamma,T_max,t,model_t,rebased_nfa_current_Y,cum_va_current_Y,cum_va_asset_current_Y,cum_va_liability_current_Y,cum_ca_current_Y,cum_ca_asset_current_Y,cum_ca_liability_current_Y,cum_ca_bond_current_Y,q_us_index,q_row_index,row_equity_asset_current_Y,us_equity_liability_current_Y
gamma,0.5,pi_0p750_gamma_0p50,γ = 0.5,0.75,0.5,105,57,56,0.11937028458273316,-0.028061597032578656,0.017291420865064588,-0.04535301789764323,0.14743188161531182,0.23029422638136365,-0.06960278040270934,-0.013259564363342548,2.5479408581301017,1.0942766357185236,0.26745149094470255,0.12692535031020535
gamma,0.5,pi_0p750_gamma_0p50,γ = 0.5,0.75,0.5,105,58,57,0.12348601322986671,-0.026572213891726048,0.017971621611410755,-0.04454383550313679,0.15005822712159275,0.23086492717660934,-0.06792679829909849,-0.012879901755918136,2.602896063924144,1.102914509204234,0.267237250611168,0.12355740971948939
gamma,0.5,pi_0p750_gamma_0p50,γ = 0.5,0.75,0.5,105,59,58,0.12755344355090528,-0.025072906384903802,0.018654559767232,-0.0437274661521358,0.15262634993580906,0.2313509891246671,-0.0662269233413557,-0.012497715847502358,2.660148654213421,1.1119554192693386,0.2670302913505243,0.12021212349200093
gamma,0.5,pi_0p750_gamma_0p50,γ = 0.5,0.75,0.5,105,60,59,0.13157117693175327,-0.023563656314629297,0.019341305769901646,-0.04290496208453093,0.15513483324638255,0.2317554650546647,-0.06450667710280482,-0.012113954705477376,2.7198498506141857,1.1214235504130754,0.26683053954519953,0.11689153673777168
gamma,0.5,pi_0p750_gamma_0p50,γ = 0.5,0.75,0.5,105,61,60,0.135537854008165,-0.022044350565562813,0.020032950498947537,-0.04207730106451033,0.15758220457372782,0.2320812210175426,-0.06276950022178343,-0.011729516222031389,2.7821630922859812,1.1313450325468468,0.26663788354780166,0.11359761646309942
gamma,0.5,pi_0p750_gamma_0p50,γ = 0.5,0.75,0.5,105,62,61,0.13945214163589084,-0.020514791360590895,0.02073060139254937,-0.04124539275314025,0.15996693299648174,0.23233093810625552,-0.06101875491825288,-0.01134525019152094,2.847265243977153,1.1417481021497593,0.26645217239664526,0.11033226092899766
gamma,0.5,pi_0p750_gamma_0p50,γ = 0.5,0.75,0.5,105,63,62,0.1433127277407334,-0.018974701159204174,0.02143538114928945,-0.04041008230849361,0.16228742889993752,0.23250711356604517,-0.05925772625421386,-0.010961958411893765,2.9153478716971057,1.1526632921166393,0.2662732157224692,0.10709730456879471
gamma,0.5,pi_0p750_gamma_0p50,γ = 0.5,0.75,0.5,105,64,63,0.1471183139713977,-0.017423729467305703,0.02214842541024396,-0.03957215487754965,0.16454204343870338,0.23261206290736025,-0.057489623670698854,-0.010580395797957987,2.9866186782771136,1.164123636835482,0.26610078310877067,0.1038945237551244
gamma,0.5,pi_0p750_gamma_0p50,γ = 0.5,0.75,0.5,105,65,64,0.15086760593799503,-0.015861462271761585,0.022870878741640767,-0.03873234101340234,0.16672906820975658,0.23264792326884393,-0.05571758271521662,-0.010201272343870731,3.0613031271639017,1.1761648910747777,0.2659346025325417,0.10072564339935428
gamma,0.5,pi_0p750_gamma_0p50,γ = 0.5,0.75,0.5,105,66,65,0.15455931026052422,-0.014287427234133128,0.023603892660209323,-0.03789131989434244,0.16884673749465737,0.2326166564870863,-0.05394466542934212,-0.009825253563086804,3.139646185799335,1.1888257823639052,0.2657743601338943,0.09759233975963183
gamma,0.5,pi_0p750_gamma_0p50,γ = 0.5,0.75,0.5,105,67,66,0.15819212786080394,-0.012701102300428582,0.024348621613482627,-0.037049723913911196,0.1708932301612325,0.23252005343014578,-0.05217386114657297,-0.009452962122340312,3.2219143035862388,1.202148281051256,0.2656196988906029,0.09449624484109656
gamma,0.5,pi_0p750_gamma_0p50,γ = 0.5,0.75,0.5,105,68,67,0.16176475157767845,-0.011101921869360263,0.02510622011936103,-0.03620814198872128,0.1728666734470387,0.2323597383721705,-0.05040808628881588,-0.009084978636315938,3.3083975712497735,1.2161779059522757,0.26547021820629635,0.09143894833973966
gamma,0.5,pi_0p750_gamma_0p50,γ = 0.5,0.75,0.5,105,69,68,0.16527585945774864,-0.009489287376306606,0.02587783702369169,-0.035367124399998284,0.17476514683405525,0.2321371750273724,-0.048650184559455655,-0.00872184363386154,3.399412177609862,1.2309640497398056,0.2653254720623244,0.08842200138781177
