sweep_kind,sweep_value,case_id,label,pi,gamma,T_max,t,model_t,bound_status,bubble_share_upper,log10_bubble_share_upper,bubble_share_lower,log10_bubble_share_lower,a_t,dividend_yield_d_over_q,switch_term_raw,switch_contribution_weighted
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,1,0,diagnostic_only_hkt_gate_failed,9.33036065774244e-10,-9.030101568617901,2.123558965115186e-17,-16.67293567539917,0.0,0.0,0.0,0.0
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,2,1,diagnostic_only_hkt_gate_failed,1.234891643447884e-9,-8.908371148248202,2.8105721917764256e-17,-16.551205255029473,0.3235197317085033,0.034865995968722786,0.8659612072193416,0.2886537357397805
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,3,2,diagnostic_only_hkt_gate_failed,1.6350381912824869e-9,-8.786472098618662,3.721292388116254e-17,-16.429306205399932,0.32403373199398483,0.034562187797476475,0.8684146325895251,0.28947154419650833
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,4,3,diagnostic_only_hkt_gate_failed,2.165395135824883e-9,-8.664462843121079,4.928367104311205e-17,-16.307296949902348,0.324369759293757,0.03427010308532147,0.8702989686253068,0.2900996562084356
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,5,4,diagnostic_only_hkt_gate_failed,2.86815473565808e-9,-8.542397422380214,6.527824513610994e-17,-16.185231529161484,0.3245410448220503,0.03399023661653238,0.871652424616554,0.290550808205518
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,6,5,diagnostic_only_hkt_gate_failed,3.799042946677369e-9,-8.420325796890245,8.646495032943708e-17,-16.063159903671515,0.324559968625856,0.033722820911364935,0.8725114431434734,0.2908371477144911
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,7,6,diagnostic_only_hkt_gate_failed,5.0315968674855994e-9,-8.298294161926846,1.1451746645964908e-16,-15.941128268708116,0.3244380066527584,0.03346787422176101,0.8729103972929924,0.29097013243099745
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,8,7,diagnostic_only_hkt_gate_failed,6.6627686943052095e-9,-8.176345263503672,1.51642393175228e-16,-15.819179370284942,0.3241857147499867,0.03322524296625451,0.8728814153511965,0.29096047178373213
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,9,8,diagnostic_only_hkt_gate_failed,8.820258149357151e-9,-8.054518703847696,2.007461335608173e-16,-15.697352810628967,0.323812750230395,0.0329946392316548,0.8724543329962205,0.29081811099874016
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,10,9,diagnostic_only_hkt_gate_failed,1.1672093730897044e-8,-7.932851233567661,2.656529601923068e-16,-15.57568534034893,0.3233279041552487,0.032775672363240735,0.871656695376024,0.29055223179200795
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,11,10,diagnostic_only_hkt_gate_failed,1.543913539594247e-8,-7.811377024161225,3.513895720255421e-16,-15.454211130942497,0.3227391547648151,0.03256787612739076,0.8705138359122729,0.2901712786374243
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,12,11,diagnostic_only_hkt_gate_failed,2.0411366366287276e-8,-7.6901279220121666,4.645558904672313e-16,-15.332962028793439,0.32205371886637857,0.03237073078159609,0.8690489642543475,0.2896829880847825
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,13,12,diagnostic_only_hkt_gate_failed,2.6969091619274282e-8,-7.569133681332814,6.13807529954363e-16,-15.211967788114084,0.3212781121707826,0.032183681513719704,0.8672832919711888,0.2890944306570629
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,14,13,diagnostic_only_hkt_gate_failed,3.5610479613337374e-8,-7.448422177069268,8.104826384412348e-16,-15.091256283850537,0.3204182074819038,0.03200615324286419,0.8652361627171189,0.2884120542390396
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,15,14,diagnostic_only_hkt_gate_failed,4.698729034442109e-8,-7.328019599079974,1.0694150560468003e-15,-14.970853705861247,0.3194792896533371,0.031837562326711304,0.8629251819798777,0.28764172732662585
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,16,15,diagnostic_only_hkt_gate_failed,6.195114984158933e-8,-7.207950628509499,1.4099875071402878e-15,-14.85078473529077,0.3184661083344406,0.03167732578160017,0.8603663476585214,0.28678878255284046
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,17,16,diagnostic_only_hkt_gate_failed,8.161338720095541e-8,-7.088238597243231,1.857493471275303e-15,-14.731072704024502,0.31738292847901894,0.031524868465202,0.8575741800414508,0.2858580600138169
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,18,17,diagnostic_only_hkt_gate_failed,1.0742228047978129e-7,-6.96890563217582,2.444895273974884e-15,-14.61173973895709,0.3162335759362275,0.03137962843448771,0.8545618425052192,0.2848539475017397
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,19,18,diagnostic_only_hkt_gate_failed,1.4126260601305787e-7,-6.849972786144803,3.215089795973069e-15,-14.492806892926072,0.3150214776872673,0.031241060776484843,0.8513412507323473,0.28378041691078243
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,20,19,diagnostic_only_hkt_gate_failed,1.855837063741813e-7,-6.731460156039618,4.2238232572839364e-15,-14.374294262820888,0.3137497007313214,0.031108640425849286,0.8479231809164164,0.2826410603054721
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,21,20,diagnostic_only_hkt_gate_failed,2.435639505951656e-7,-6.613386990325488,5.543434276959438e-15,-14.25622109710676,0.31242098432974574,0.030981863857622433,0.8443173614163699,0.28143912047212327
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,22,21,diagnostic_only_hkt_gate_failed,3.1932153921876384e-7,-6.495771785975568,7.267651725763562e-15,-14.13860589275684,0.31103777237345476,0.03086025024771267,0.8405325663772261,0.280177522125742
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,23,22,diagnostic_only_hkt_gate_failed,4.181842027683104e-7,-6.378632377018427,9.517732973390327e-15,-14.021466483799697,0.3096022391455938,0.030743341826944028,0.8365766919559495,0.2788588973186498
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,24,23,diagnostic_only_hkt_gate_failed,5.470335786988541e-7,-6.261986014441641,1.245030179300767e-14,-13.904820121222912,0.3081163159143324,0.03063070400006513,0.832456835742802,0.27748561191426735
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,25,24,diagnostic_only_hkt_gate_failed,7.147440682900014e-7,-6.145849440194682,1.626733659776205e-14,-13.788683546975951,0.30658170928017775,0.03052192476299872,0.8281793535515373,0.27605978451717905
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,26,25,diagnostic_only_hkt_gate_failed,9.327409544087547e-7,-6.03023895399382,2.1228873014905053e-14,-13.673073060775089,0.3049999234555427,0.030416614241761477,0.823749927641344,0.2745833092137813
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,27,26,diagnostic_only_hkt_gate_failed,1.2157087027061916e-6,-5.915170474374583,2.7669124584782378e-14,-13.558004581155854,0.3033722781871467,0.03031440389084294,0.8191736228889113,0.27305787429630374
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,28,27,diagnostic_only_hkt_gate_failed,1.582487922092069e-6,-5.800659595932271,3.601689728206297e-14,-13.44349370271354,0.3016999208522736,0.030214945304334658,0.8144549266438169,0.27148497554793893
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,29,28,diagnostic_only_hkt_gate_failed,2.0572087329636426e-6,-5.686721640743193,4.6821384598601374e-14,-13.329555747524465,0.2999838445806183,0.03011790940883474,0.8095978055153505,0.2698659351717835
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,30,29,diagnostic_only_hkt_gate_failed,2.670719598192363e-6,-5.573371706643657,6.078468726012195e-14,-13.216205813424928,0.29822489832856586,0.030022985187677917,0.8046057394226639,0.2682019131408879
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,31,30,diagnostic_only_hkt_gate_failed,3.462384444913329e-6,-5.460624712013829,7.880271511873217e-14,-13.103458818795099,0.2964237980118892,0.029929878516472528,0.7994817584862499,0.2664939194954166
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,32,31,diagnostic_only_hkt_gate_failed,4.4823375938137875e-6,-5.348495437044811,1.0201650859141745e-13,-12.991329543826081,0.2945811376893446,0.029838311065881848,0.794228479870388,0.26474282662346266
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,33,32,diagnostic_only_hkt_gate_failed,5.794306148179824e-6,-5.2369985621262884,1.3187647529336185e-13,-12.879832668907559,0.2926973988252751,0.029748019150021867,0.7888481390257598,0.2629493796752532
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,34,33,diagnostic_only_hkt_gate_failed,7.479133682899766e-6,-5.12614870407743,1.702225880243691e-13,-12.768982810858699,0.2907729573883832,0.02965875251241734,0.7833426146278976,0.2611142048759658
