date,AHP_period,foreign_group,value_usd_billions,share_of_foreign_total,foreign_total_usd_billions,classification
2022-01-01,2008M01-2023M09,United Kingdom,610.700000,0.0797706284,7655.700000,Stable panel of economies reported in every month
2022-01-01,2008M01-2023M09,Mainland China,1033.800000,0.1350366394,7655.700000,Stable panel of economies reported in every month
2022-01-01,2008M01-2023M09,Japan,1299.900000,0.1697950547,7655.700000,Stable panel of economies reported in every month
2022-02-01,2008M01-2023M09,All other foreign,3978.500000,0.5164535601,7703.500000,Stable panel of economies reported in every month
2022-02-01,2008M01-2023M09,South Korea,121.900000,0.0158239761,7703.500000,Stable panel of economies reported in every month
2022-02-01,2008M01-2023M09,Singapore,192.000000,0.0249237360,7703.500000,Stable panel of economies reported in every month
2022-02-01,2008M01-2023M09,Taiwan,247.000000,0.0320633478,7703.500000,Stable panel of economies reported in every month
2022-02-01,2008M01-2023M09,Hong Kong,205.400000,0.0266632050,7703.500000,Stable panel of economies reported in every month
2022-02-01,2008M01-2023M09,United Kingdom,627.000000,0.0813915753,7703.500000,Stable panel of economies reported in every month
2022-02-01,2008M01-2023M09,Mainland China,1028.700000,0.1335367041,7703.500000,Stable panel of economies reported in every month
2022-02-01,2008M01-2023M09,Japan,1303.000000,0.1691438956,7703.500000,Stable panel of economies reported in every month
2022-03-01,2008M01-2023M09,All other foreign,3971.100000,0.5222245601,7604.200000,Stable panel of economies reported in every month
2022-03-01,2008M01-2023M09,South Korea,118.900000,0.0156360958,7604.200000,Stable panel of economies reported in every month
2022-03-01,2008M01-2023M09,Singapore,190.900000,0.0251045475,7604.200000,Stable panel of economies reported in every month
2022-03-01,2008M01-2023M09,Taiwan,236.900000,0.0311538360,7604.200000,Stable panel of economies reported in every month
2022-03-01,2008M01-2023M09,Hong Kong,207.700000,0.0273138529,7604.200000,Stable panel of economies reported in every month
2022-03-01,2008M01-2023M09,United Kingdom,636.500000,0.0837037427,7604.200000,Stable panel of economies reported in every month
2022-03-01,2008M01-2023M09,Mainland China,1013.200000,0.1332421557,7604.200000,Stable panel of economies reported in every month
2022-03-01,2008M01-2023M09,Japan,1229.000000,0.1616212093,7604.200000,Stable panel of economies reported in every month
2022-04-01,2008M01-2023M09,All other foreign,3916.500000,0.5261920436,7443.100000,Stable panel of economies reported in every month
2022-04-01,2008M01-2023M09,South Korea,117.300000,0.0157595625,7443.100000,Stable panel of economies reported in every month
2022-04-01,2008M01-2023M09,Singapore,182.100000,0.0244656124,7443.100000,Stable panel of economies reported in every month
2022-04-01,2008M01-2023M09,Taiwan,226.900000,0.0304846099,7443.100000,Stable panel of economies reported in every month
2022-04-01,2008M01-2023M09,Hong Kong,195.000000,0.0261987613,7443.100000,Stable panel of economies reported in every month
2022-04-01,2008M01-2023M09,United Kingdom,614.300000,0.0825328156,7443.100000,Stable panel of economies reported in every month
2022-04-01,2008M01-2023M09,Mainland China,976.000000,0.1311281590,7443.100000,Stable panel of economies reported in every month
2022-04-01,2008M01-2023M09,Japan,1215.000000,0.1632384356,7443.100000,Stable panel of economies reported in every month
2022-05-01,2008M01-2023M09,All other foreign,3895.500000,0.5256517515,7410.800000,Stable panel of economies reported in every month
2022-05-01,2008M01-2023M09,South Korea,115.300000,0.0155583743,7410.800000,Stable panel of economies reported in every month
2022-05-01,2008M01-2023M09,Singapore,177.100000,0.0238975549,7410.800000,Stable panel of economies reported in every month
2022-05-01,2008M01-2023M09,Taiwan,229.100000,0.0309143412,7410.800000,Stable panel of economies reported in every month
2022-05-01,2008M01-2023M09,Hong Kong,185.600000,0.0250445296,7410.800000,Stable panel of economies reported in every month
2022-05-01,2008M01-2023M09,United Kingdom,636.500000,0.0858881632,7410.800000,Stable panel of economies reported in every month
2022-05-01,2008M01-2023M09,Mainland China,951.800000,0.1284341771,7410.800000,Stable panel of economies reported in every month
2022-05-01,2008M01-2023M09,Japan,1219.900000,0.1646111081,7410.800000,Stable panel of economies reported in every month
2022-06-01,2008M01-2023M09,All other foreign,3915.700000,0.5279429411,7416.900000,Stable panel of economies reported in every month
2022-06-01,2008M01-2023M09,South Korea,111.900000,0.0150871658,7416.900000,Stable panel of economies reported in every month
2022-06-01,2008M01-2023M09,Singapore,180.900000,0.0243902439,7416.900000,Stable panel of economies reported in every month
2022-06-01,2008M01-2023M09,Taiwan,232.300000,0.0313203630,7416.900000,Stable panel of economies reported in every month
2022-06-01,2008M01-2023M09,Hong Kong,187.300000,0.0252531381,7416.900000,Stable panel of economies reported in every month
2022-06-01,2008M01-2023M09,United Kingdom,617.300000,0.0832288422,7416.900000,Stable panel of economies reported in every month
2022-06-01,2008M01-2023M09,Mainland China,938.800000,0.1265757931,7416.900000,Stable panel of economies reported in every month
2022-06-01,2008M01-2023M09,Japan,1232.700000,0.1662015128,7416.900000,Stable panel of economies reported in every month
2022-07-01,2008M01-2023M09,All other foreign,3948.900000,0.5275399105,7485.500000,Stable panel of economies reported in every month
2022-07-01,2008M01-2023M09,South Korea,111.900000,0.0149489012,7485.500000,Stable panel of economies reported in every month
2022-07-01,2008M01-2023M09,Singapore,187.200000,0.0250083495,7485.500000,Stable panel of economies reported in every month
2022-07-01,2008M01-2023M09,Taiwan,238.200000,0.0318215216,7485.500000,Stable panel of economies reported in every month
2022-07-01,2008M01-2023M09,Hong Kong,192.800000,0.0257564625,7485.500000,Stable panel of economies reported in every month
2022-07-01,2008M01-2023M09,United Kingdom,636.600000,0.0850444192,7485.500000,Stable panel of economies reported in every month
2022-07-01,2008M01-2023M09,Mainland China,939.200000,0.1254692405,7485.500000,Stable panel of economies reported in every month
2022-07-01,2008M01-2023M09,Japan,1230.700000,0.1644111950,7485.500000,Stable panel of economies reported in every month
2022-08-01,2008M01-2023M09,All other foreign,3984.500000,0.5317842700,7492.700000,Stable panel of economies reported in every month
2022-08-01,2008M01-2023M09,South Korea,117.500000,0.0156819304,7492.700000,Stable panel of economies reported in every month
2022-08-01,2008M01-2023M09,Singapore,188.300000,0.0251311276,7492.700000,Stable panel of economies reported in every month
2022-08-01,2008M01-2023M09,Taiwan,231.500000,0.0308967395,7492.700000,Stable panel of economies reported in every month
2022-08-01,2008M01-2023M09,Hong Kong,189.800000,0.0253313225,7492.700000,Stable panel of economies reported in every month
2022-08-01,2008M01-2023M09,United Kingdom,646.500000,0.0862839831,7492.700000,Stable panel of economies reported in every month
2022-08-01,2008M01-2023M09,Mainland China,938.600000,0.1252685948,7492.700000,Stable panel of economies reported in every month
2022-08-01,2008M01-2023M09,Japan,1196.000000,0.1596220321,7492.700000,Stable panel of economies reported in every month
2022-09-01,2008M01-2023M09,All other foreign,3893.300000,0.5368958147,7251.500000,Stable panel of economies reported in every month
2022-09-01,2008M01-2023M09,South Korea,104.900000,0.0144659726,7251.500000,Stable panel of economies reported in every month
2022-09-01,2008M01-2023M09,Singapore,176.400000,0.0243260015,7251.500000,Stable panel of economies reported in every month
2022-09-01,2008M01-2023M09,Taiwan,215.300000,0.0296904089,7251.500000,Stable panel of economies reported in every month
2022-09-01,2008M01-2023M09,Hong Kong,178.700000,0.0246431773,7251.500000,Stable panel of economies reported in every month
2022-09-01,2008M01-2023M09,United Kingdom,664.800000,0.0916775839,7251.500000,Stable panel of economies reported in every month
2022-09-01,2008M01-2023M09,Mainland China,901.700000,0.1243466869,7251.500000,Stable panel of economies reported in every month
2022-09-01,2008M01-2023M09,Japan,1116.400000,0.1539543543,7251.500000,Stable panel of economies reported in every month
2022-10-01,2008M01-2023M09,All other foreign,3875.500000,0.5433045477,7133.200000,Stable panel of economies reported in every month
2022-10-01,2008M01-2023M09,South Korea,98.700000,0.0138367072,7133.200000,Stable panel of economies reported in every month
2022-10-01,2008M01-2023M09,Singapore,175.800000,0.0246453205,7133.200000,Stable panel of economies reported in every month
2022-10-01,2008M01-2023M09,Taiwan,214.600000,0.0300846745,7133.200000,Stable panel of economies reported in every month
2022-10-01,2008M01-2023M09,Hong Kong,185.000000,0.0259350642,7133.200000,Stable panel of economies reported in every month
2022-10-01,2008M01-2023M09,United Kingdom,641.300000,0.0899035496,7133.200000,Stable panel of economies reported in every month
2022-10-01,2008M01-2023M09,Mainland China,877.900000,0.1230723939,7133.200000,Stable panel of economies reported in every month
2022-10-01,2008M01-2023M09,Japan,1064.400000,0.1492177424,7133.200000,Stable panel of economies reported in every month
2022-11-01,2008M01-2023M09,All other foreign,3945.500000,0.5491530614,7184.700000,Stable panel of economies reported in every month
2022-11-01,2008M01-2023M09,South Korea,100.400000,0.0139741395,7184.700000,Stable panel of economies reported in every month
2022-11-01,2008M01-2023M09,Singapore,186.300000,0.0259301015,7184.700000,Stable panel of economies reported in every month
2022-11-01,2008M01-2023M09,Taiwan,224.100000,0.0311912815,7184.700000,Stable panel of economies reported in every month
2022-11-01,2008M01-2023M09,Hong Kong,201.200000,0.0280039528,7184.700000,Stable panel of economies reported in every month
2022-11-01,2008M01-2023M09,United Kingdom,575.100000,0.0800450958,7184.700000,Stable panel of economies reported in every month
2022-11-01,2008M01-2023M09,Mainland China,870.300000,0.1211324064,7184.700000,Stable panel of economies reported in every month
2022-11-01,2008M01-2023M09,Japan,1081.800000,0.1505699612,7184.700000,Stable panel of economies reported in every month
2022-12-01,2008M01-2023M09,All other foreign,3953.400000,0.5494878174,7194.700000,Stable panel of economies reported in every month
2022-12-01,2008M01-2023M09,South Korea,102.600000,0.0142604973,7194.700000,Stable panel of economies reported in every month
2022-12-01,2008M01-2023M09,Singapore,182.900000,0.0254214908,7194.700000,Stable panel of economies reported in every month
2022-12-01,2008M01-2023M09,Taiwan,225.400000,0.0313286169,7194.700000,Stable panel of economies reported in every month
2022-12-01,2008M01-2023M09,Hong Kong,214.500000,0.0298136128,7194.700000,Stable panel of economies reported in every month
2022-12-01,2008M01-2023M09,United Kingdom,573.700000,0.0797392525,7194.700000,Stable panel of economies reported in every month
2022-12-01,2008M01-2023M09,Mainland China,867.100000,0.1205192711,7194.700000,Stable panel of economies reported in every month
2022-12-01,2008M01-2023M09,Japan,1075.100000,0.1494294411,7194.700000,Stable panel of economies reported in every month
2023-01-01,2008M01-2023M09,All other foreign,3995.900000,0.5470014100,7305.100000,Stable panel of economies reported in every month
2023-01-01,2008M01-2023M09,South Korea,105.800000,0.0144830324,7305.100000,Stable panel of economies reported in every month
2023-01-01,2008M01-2023M09,Singapore,187.600000,0.0256806888,7305.100000,Stable panel of economies reported in every month
2023-01-01,2008M01-2023M09,Taiwan,234.600000,0.0321145501,7305.100000,Stable panel of economies reported in every month
2023-01-01,2008M01-2023M09,Hong Kong,221.000000,0.0302528371,7305.100000,Stable panel of economies reported in every month
2023-01-01,2008M01-2023M09,United Kingdom,598.000000,0.0818606179,7305.100000,Stable panel of economies reported in every month
2023-01-01,2008M01-2023M09,Mainland China,859.300000,0.1176301488,7305.100000,Stable panel of economies reported in every month
2023-01-01,2008M01-2023M09,Japan,1102.900000,0.1509767149,7305.100000,Stable panel of economies reported in every month
2023-02-01,2008M01-2023M09,All other foreign,4003.900000,0.5518890681,7254.900000,Stable panel of economies reported in every month
2023-02-01,2008M01-2023M09,South Korea,110.800000,0.0152724366,7254.900000,Stable panel of economies reported in every month
2023-02-01,2008M01-2023M09,Singapore,189.900000,0.0261754125,7254.900000,Stable panel of economies reported in every month
2023-02-01,2008M01-2023M09,Taiwan,231.600000,0.0319232519,7254.900000,Stable panel of economies reported in every month
2023-02-01,2008M01-2023M09,Hong Kong,212.500000,0.0292905485,7254.900000,Stable panel of economies reported in every month
2023-02-01,2008M01-2023M09,United Kingdom,576.500000,0.0794635350,7254.900000,Stable panel of economies reported in every month
2023-02-01,2008M01-2023M09,Mainland China,849.000000,0.1170243560,7254.900000,Stable panel of economies reported in every month
2023-02-01,2008M01-2023M09,Japan,1080.700000,0.1489613916,7254.900000,Stable panel of economies reported in every month
2023-03-01,2008M01-2023M09,All other foreign,4108.200000,0.5500629301,7468.600000,Stable panel of economies reported in every month
2023-03-01,2008M01-2023M09,South Korea,113.900000,0.0152505155,7468.600000,Stable panel of economies reported in every month
2023-03-01,2008M01-2023M09,Singapore,194.900000,0.0260959216,7468.600000,Stable panel of economies reported in every month
2023-03-01,2008M01-2023M09,Taiwan,239.500000,0.0320675896,7468.600000,Stable panel of economies reported in every month
2023-03-01,2008M01-2023M09,Hong Kong,223.100000,0.0298717296,7468.600000,Stable panel of economies reported in every month
2023-03-01,2008M01-2023M09,United Kingdom,633.100000,0.0847682297,7468.600000,Stable panel of economies reported in every month
2023-03-01,2008M01-2023M09,Mainland China,869.300000,0.1163939694,7468.600000,Stable panel of economies reported in every month
2023-03-01,2008M01-2023M09,Japan,1086.600000,0.1454891144,7468.600000,Stable panel of economies reported in every month
2023-04-01,2008M01-2023M09,All other foreign,4106.900000,0.5471489475,7506.000000,Stable panel of economies reported in every month
2023-04-01,2008M01-2023M09,South Korea,111.500000,0.0148547828,7506.000000,Stable panel of economies reported in every month
2023-04-01,2008M01-2023M09,Singapore,201.100000,0.0267918998,7506.000000,Stable panel of economies reported in every month
2023-04-01,2008M01-2023M09,Taiwan,244.500000,0.0325739408,7506.000000,Stable panel of economies reported in every month
2023-04-01,2008M01-2023M09,Hong Kong,222.200000,0.0296029843,7506.000000,Stable panel of economies reported in every month
2023-04-01,2008M01-2023M09,United Kingdom,625.100000,0.0832800426,7506.000000,Stable panel of economies reported in every month
2023-04-01,2008M01-2023M09,Mainland China,868.900000,0.1157607248,7506.000000,Stable panel of economies reported in every month
2023-04-01,2008M01-2023M09,Japan,1125.800000,0.1499866773,7506.000000,Stable panel of economies reported in every month
2023-05-01,2008M01-2023M09,All other foreign,4134.700000,0.5543533639,7458.600000,Stable panel of economies reported in every month
2023-05-01,2008M01-2023M09,South Korea,115.400000,0.0154720725,7458.600000,Stable panel of economies reported in every month
2023-05-01,2008M01-2023M09,Singapore,203.200000,0.0272437187,7458.600000,Stable panel of economies reported in every month
2023-05-01,2008M01-2023M09,Taiwan,239.800000,0.0321508058,7458.600000,Stable panel of economies reported in every month
2023-05-01,2008M01-2023M09,Hong Kong,216.100000,0.0289732658,7458.600000,Stable panel of economies reported in every month
2023-05-01,2008M01-2023M09,United Kingdom,606.600000,0.0813289357,7458.600000,Stable panel of economies reported in every month
2023-05-01,2008M01-2023M09,Mainland China,846.700000,0.1135199635,7458.600000,Stable panel of economies reported in every month
2023-05-01,2008M01-2023M09,Japan,1096.100000,0.1469578741,7458.600000,Stable panel of economies reported in every month
2023-06-01,2008M01-2023M09,All other foreign,4256.300000,0.5627644383,7563.200000,Stable panel of economies reported in every month
2023-06-01,2008M01-2023M09,South Korea,115.100000,0.0152184261,7563.200000,Stable panel of economies reported in every month
2023-06-01,2008M01-2023M09,Singapore,187.300000,0.0247646499,7563.200000,Stable panel of economies reported in every month
2023-06-01,2008M01-2023M09,Taiwan,241.300000,0.0319044849,7563.200000,Stable panel of economies reported in every month
2023-06-01,2008M01-2023M09,Hong Kong,198.900000,0.0262983922,7563.200000,Stable panel of economies reported in every month
2023-06-01,2008M01-2023M09,United Kingdom,624.400000,0.0825576476,7563.200000,Stable panel of economies reported in every month
2023-06-01,2008M01-2023M09,Mainland China,835.800000,0.1105087794,7563.200000,Stable panel of economies reported in every month
2023-06-01,2008M01-2023M09,Japan,1104.100000,0.1459831817,7563.200000,Stable panel of economies reported in every month
2023-07-01,2008M01-2023M09,All other foreign,4300.900000,0.5662729918,7595.100000,Stable panel of economies reported in every month
2023-07-01,2008M01-2023M09,South Korea,115.800000,0.0152466722,7595.100000,Stable panel of economies reported in every month
2023-07-01,2008M01-2023M09,Singapore,186.600000,0.0245684718,7595.100000,Stable panel of economies reported in every month
2023-07-01,2008M01-2023M09,Taiwan,243.000000,0.0319943121,7595.100000,Stable panel of economies reported in every month
2023-07-01,2008M01-2023M09,Hong Kong,205.900000,0.0271095838,7595.100000,Stable panel of economies reported in every month
2023-07-01,2008M01-2023M09,United Kingdom,609.300000,0.0802227752,7595.100000,Stable panel of economies reported in every month
2023-07-01,2008M01-2023M09,Mainland China,821.800000,0.1082013403,7595.100000,Stable panel of economies reported in every month
2023-07-01,2008M01-2023M09,Japan,1111.800000,0.1463838527,7595.100000,Stable panel of economies reported in every month
2023-08-01,2008M01-2023M09,All other foreign,4326.500000,0.5677448986,7620.500000,Stable panel of economies reported in every month
2023-08-01,2008M01-2023M09,South Korea,117.800000,0.0154583033,7620.500000,Stable panel of economies reported in every month
2023-08-01,2008M01-2023M09,Singapore,184.200000,0.0241716423,7620.500000,Stable panel of economies reported in every month
2023-08-01,2008M01-2023M09,Taiwan,241.000000,0.0316252214,7620.500000,Stable panel of economies reported in every month
2023-08-01,2008M01-2023M09,Hong Kong,202.600000,0.0265861820,7620.500000,Stable panel of economies reported in every month
2023-08-01,2008M01-2023M09,United Kingdom,627.500000,0.0823436782,7620.500000,Stable panel of economies reported in every month
2023-08-01,2008M01-2023M09,Mainland China,805.400000,0.1056886031,7620.500000,Stable panel of economies reported in every month
2023-08-01,2008M01-2023M09,Japan,1115.500000,0.1463814710,7620.500000,Stable panel of economies reported in every month
2023-09-01,2008M01-2023M09,All other foreign,4306.400000,0.5734908311,7509.100000,Stable panel of economies reported in every month
2023-09-01,2008M01-2023M09,South Korea,112.900000,0.0150350908,7509.100000,Stable panel of economies reported in every month
2023-09-01,2008M01-2023M09,Singapore,187.300000,0.0249430691,7509.100000,Stable panel of economies reported in every month
2023-09-01,2008M01-2023M09,Taiwan,236.300000,0.0314684849,7509.100000,Stable panel of economies reported in every month
2023-09-01,2008M01-2023M09,Hong Kong,197.000000,0.0262348351,7509.100000,Stable panel of economies reported in every month
2023-09-01,2008M01-2023M09,United Kingdom,604.700000,0.0805289582,7509.100000,Stable panel of economies reported in every month
2023-09-01,2008M01-2023M09,Mainland China,778.100000,0.1036209399,7509.100000,Stable panel of economies reported in every month
2023-09-01,2008M01-2023M09,Japan,1086.400000,0.1446777909,7509.100000,Stable panel of economies reported in every month
2023-10-01,Post-AHP 2023M10-present,All other foreign,4245.000000,0.5677638530,7476.700000,Stable panel of economies reported in every month
2023-10-01,Post-AHP 2023M10-present,South Korea,112.900000,0.0151002448,7476.700000,Stable panel of economies reported in every month
2023-10-01,Post-AHP 2023M10-present,Singapore,190.500000,0.0254791552,7476.700000,Stable panel of economies reported in every month
2023-10-01,Post-AHP 2023M10-present,Taiwan,231.400000,0.0309494831,7476.700000,Stable panel of economies reported in every month
2023-10-01,Post-AHP 2023M10-present,Hong Kong,199.100000,0.0266293953,7476.700000,Stable panel of economies reported in every month
2023-10-01,Post-AHP 2023M10-present,United Kingdom,630.000000,0.0842617732,7476.700000,Stable panel of economies reported in every month
2023-10-01,Post-AHP 2023M10-present,Mainland China,769.600000,0.1029331122,7476.700000,Stable panel of economies reported in every month
2023-10-01,Post-AHP 2023M10-present,Japan,1098.200000,0.1468829831,7476.700000,Stable panel of economies reported in every month
2023-11-01,Post-AHP 2023M10-present,All other foreign,4394.700000,0.5695346215,7716.300000,Stable panel of economies reported in every month
2023-11-01,Post-AHP 2023M10-present,South Korea,116.000000,0.0150331117,7716.300000,Stable panel of economies reported in every month
2023-11-01,Post-AHP 2023M10-present,Singapore,196.200000,0.0254266941,7716.300000,Stable panel of economies reported in every month
2023-11-01,Post-AHP 2023M10-present,Taiwan,238.000000,0.0308437982,7716.300000,Stable panel of economies reported in every month
2023-11-01,Post-AHP 2023M10-present,Hong Kong,211.100000,0.0273576714,7716.300000,Stable panel of economies reported in every month
2023-11-01,Post-AHP 2023M10-present,United Kingdom,650.800000,0.0843409406,7716.300000,Stable panel of economies reported in every month
2023-11-01,Post-AHP 2023M10-present,Mainland China,782.000000,0.1013439083,7716.300000,Stable panel of economies reported in every month
2023-11-01,Post-AHP 2023M10-present,Japan,1127.500000,0.1461192540,7716.300000,Stable panel of economies reported in every month
2023-12-01,Post-AHP 2023M10-present,All other foreign,4514.600000,0.5685894207,7940.000000,Stable panel of economies reported in every month
2023-12-01,Post-AHP 2023M10-present,South Korea,117.200000,0.0147607053,7940.000000,Stable panel of economies reported in every month
2023-12-01,Post-AHP 2023M10-present,Singapore,196.000000,0.0246851385,7940.000000,Stable panel of economies reported in every month
2023-12-01,Post-AHP 2023M10-present,Taiwan,254.000000,0.0319899244,7940.000000,Stable panel of economies reported in every month
2023-12-01,Post-AHP 2023M10-present,Hong Kong,238.000000,0.0299748111,7940.000000,Stable panel of economies reported in every month
2023-12-01,Post-AHP 2023M10-present,United Kingdom,688.600000,0.0867254408,7940.000000,Stable panel of economies reported in every month
2023-12-01,Post-AHP 2023M10-present,Mainland China,816.300000,0.1028085642,7940.000000,Stable panel of economies reported in every month
2023-12-01,Post-AHP 2023M10-present,Japan,1115.300000,0.1404659950,7940.000000,Stable panel of economies reported in every month
2024-01-01,Post-AHP 2023M10-present,All other foreign,4507.400000,0.5666976791,7953.800000,Stable panel of economies reported in every month
2024-01-01,Post-AHP 2023M10-present,South Korea,116.900000,0.0146973774,7953.800000,Stable panel of economies reported in every month
2024-01-01,Post-AHP 2023M10-present,Singapore,199.100000,0.0250320601,7953.800000,Stable panel of economies reported in every month
2024-01-01,Post-AHP 2023M10-present,Taiwan,257.600000,0.0323870351,7953.800000,Stable panel of economies reported in every month
2024-01-01,Post-AHP 2023M10-present,Hong Kong,232.700000,0.0292564560,7953.800000,Stable panel of economies reported in every month
2024-01-01,Post-AHP 2023M10-present,United Kingdom,701.800000,0.0882345546,7953.800000,Stable panel of economies reported in every month
2024-01-01,Post-AHP 2023M10-present,Mainland China,797.700000,0.1002916845,7953.800000,Stable panel of economies reported in every month
2024-01-01,Post-AHP 2023M10-present,Japan,1140.600000,0.1434031532,7953.800000,Stable panel of economies reported in every month
2024-02-01,Post-AHP 2023M10-present,All other foreign,4573.500000,0.5717375270,7999.300000,Stable panel of economies reported in every month
2024-02-01,Post-AHP 2023M10-present,South Korea,118.200000,0.0147762929,7999.300000,Stable panel of economies reported in every month
2024-02-01,Post-AHP 2023M10-present,Singapore,199.300000,0.0249146800,7999.300000,Stable panel of economies reported in every month
2024-02-01,Post-AHP 2023M10-present,Taiwan,257.500000,0.0321903167,7999.300000,Stable panel of economies reported in every month
2024-02-01,Post-AHP 2023M10-present,Hong Kong,216.700000,0.0270898704,7999.300000,Stable panel of economies reported in every month
2024-02-01,Post-AHP 2023M10-present,United Kingdom,711.500000,0.0889452827,7999.300000,Stable panel of economies reported in every month
2024-02-01,Post-AHP 2023M10-present,Mainland China,775.000000,0.0968834773,7999.300000,Stable panel of economies reported in every month
2024-02-01,Post-AHP 2023M10-present,Japan,1147.600000,0.1434625530,7999.300000,Stable panel of economies reported in every month
2024-03-01,Post-AHP 2023M10-present,All other foreign,4650.500000,0.5735763885,8107.900000,Stable panel of economies reported in every month
2024-03-01,Post-AHP 2023M10-present,South Korea,115.000000,0.0141836974,8107.900000,Stable panel of economies reported in every month
2024-03-01,Post-AHP 2023M10-present,Singapore,202.400000,0.0249633074,8107.900000,Stable panel of economies reported in every month
2024-03-01,Post-AHP 2023M10-present,Taiwan,261.000000,0.0321908262,8107.900000,Stable panel of economies reported in every month
2024-03-01,Post-AHP 2023M10-present,Hong Kong,208.200000,0.0256786591,8107.900000,Stable panel of economies reported in every month
2024-03-01,Post-AHP 2023M10-present,United Kingdom,736.400000,0.0908249978,8107.900000,Stable panel of economies reported in every month
2024-03-01,Post-AHP 2023M10-present,Mainland China,767.400000,0.0946484293,8107.900000,Stable panel of economies reported in every month
2024-03-01,Post-AHP 2023M10-present,Japan,1167.000000,0.1439336943,8107.900000,Stable panel of economies reported in every month
2024-04-01,Post-AHP 2023M10-present,All other foreign,4616.600000,0.5744754984,8036.200000,Stable panel of economies reported in every month
2024-04-01,Post-AHP 2023M10-present,South Korea,119.000000,0.0148079938,8036.200000,Stable panel of economies reported in every month
2024-04-01,Post-AHP 2023M10-present,Singapore,203.300000,0.0252980264,8036.200000,Stable panel of economies reported in every month
2024-04-01,Post-AHP 2023M10-present,Taiwan,259.300000,0.0322664941,8036.200000,Stable panel of economies reported in every month
2024-04-01,Post-AHP 2023M10-present,Hong Kong,226.600000,0.0281974067,8036.200000,Stable panel of economies reported in every month
2024-04-01,Post-AHP 2023M10-present,United Kingdom,714.600000,0.0889226251,8036.200000,Stable panel of economies reported in every month
2024-04-01,Post-AHP 2023M10-present,Mainland China,770.700000,0.0959035365,8036.200000,Stable panel of economies reported in every month
2024-04-01,Post-AHP 2023M10-present,Japan,1126.100000,0.1401284189,8036.200000,Stable panel of economies reported in every month
2024-05-01,Post-AHP 2023M10-present,All other foreign,4708.600000,0.5791137294,8130.700000,Stable panel of economies reported in every month
2024-05-01,Post-AHP 2023M10-present,South Korea,119.800000,0.0147342787,8130.700000,Stable panel of economies reported in every month
2024-05-01,Post-AHP 2023M10-present,Singapore,209.800000,0.0258034364,8130.700000,Stable panel of economies reported in every month
2024-05-01,Post-AHP 2023M10-present,Taiwan,265.400000,0.0326417160,8130.700000,Stable panel of economies reported in every month
2024-05-01,Post-AHP 2023M10-present,Hong Kong,224.200000,0.0275745016,8130.700000,Stable panel of economies reported in every month
2024-05-01,Post-AHP 2023M10-present,United Kingdom,728.600000,0.0896109806,8130.700000,Stable panel of economies reported in every month
2024-05-01,Post-AHP 2023M10-present,Mainland China,768.300000,0.0944937090,8130.700000,Stable panel of economies reported in every month
2024-05-01,Post-AHP 2023M10-present,Japan,1106.000000,0.1360276483,8130.700000,Stable panel of economies reported in every month
2024-06-01,Post-AHP 2023M10-present,All other foreign,4854.500000,0.5849288494,8299.300000,Stable panel of economies reported in every month
2024-06-01,Post-AHP 2023M10-present,South Korea,117.200000,0.0141216729,8299.300000,Stable panel of economies reported in every month
2024-06-01,Post-AHP 2023M10-present,Singapore,215.000000,0.0259057993,8299.300000,Stable panel of economies reported in every month
2024-06-01,Post-AHP 2023M10-present,Taiwan,267.900000,0.0322798308,8299.300000,Stable panel of economies reported in every month
2024-06-01,Post-AHP 2023M10-present,Hong Kong,226.600000,0.0273035075,8299.300000,Stable panel of economies reported in every month
2024-06-01,Post-AHP 2023M10-present,United Kingdom,746.500000,0.0899473450,8299.300000,Stable panel of economies reported in every month
2024-06-01,Post-AHP 2023M10-present,Mainland China,780.200000,0.0940079284,8299.300000,Stable panel of economies reported in every month
2024-06-01,Post-AHP 2023M10-present,Japan,1091.400000,0.1315050667,8299.300000,Stable panel of economies reported in every month
2024-07-01,Post-AHP 2023M10-present,All other foreign,4955.900000,0.5880140481,8428.200000,Stable panel of economies reported in every month
2024-07-01,Post-AHP 2023M10-present,South Korea,123.100000,0.0146057284,8428.200000,Stable panel of economies reported in every month
2024-07-01,Post-AHP 2023M10-present,Singapore,229.800000,0.0272656083,8428.200000,Stable panel of economies reported in every month
2024-07-01,Post-AHP 2023M10-present,Taiwan,277.300000,0.0329014499,8428.200000,Stable panel of economies reported in every month
2024-07-01,Post-AHP 2023M10-present,Hong Kong,238.600000,0.0283097221,8428.200000,Stable panel of economies reported in every month
2024-07-01,Post-AHP 2023M10-present,United Kingdom,733.500000,0.0870292589,8428.200000,Stable panel of economies reported in every month
2024-07-01,Post-AHP 2023M10-present,Mainland China,776.500000,0.0921311787,8428.200000,Stable panel of economies reported in every month
2024-07-01,Post-AHP 2023M10-present,Japan,1093.500000,0.1297430056,8428.200000,Stable panel of economies reported in every month
2024-08-01,Post-AHP 2023M10-present,All other foreign,5092.700000,0.5913904824,8611.400000,Stable panel of economies reported in every month
2024-08-01,Post-AHP 2023M10-present,South Korea,123.300000,0.0143182293,8611.400000,Stable panel of economies reported in every month
2024-08-01,Post-AHP 2023M10-present,Singapore,234.800000,0.0272661820,8611.400000,Stable panel of economies reported in every month
2024-08-01,Post-AHP 2023M10-present,Taiwan,287.100000,0.0333395267,8611.400000,Stable panel of economies reported in every month
