date,AHP_period,foreign_group,value_usd_billions,share_of_foreign_total,foreign_total_usd_billions,TIC_classification_vintage
2023-01-01,2008M01-2023M09,United Kingdom,598.000000,0.0818606179,7305.100000,2012+ TIC classification
2023-01-01,2008M01-2023M09,Mainland China,859.300000,0.1176301488,7305.100000,2012+ TIC classification
2023-01-01,2008M01-2023M09,Japan,1102.900000,0.1509767149,7305.100000,2012+ TIC classification
2023-02-01,2008M01-2023M09,All other foreign,2115.200000,0.2915546734,7254.900000,2012+ TIC classification
2023-02-01,2008M01-2023M09,EU-27 (identifiable),1391.600000,0.1918151870,7254.900000,2012+ TIC classification
2023-02-01,2008M01-2023M09,Middle East (reported/bridge),261.800000,0.0360859557,7254.900000,2012+ TIC classification
2023-02-01,2008M01-2023M09,Four Asian dragons,744.800000,0.1026616494,7254.900000,2012+ TIC classification
2023-02-01,2008M01-2023M09,Canada,235.300000,0.0324332520,7254.900000,2012+ TIC classification
2023-02-01,2008M01-2023M09,United Kingdom,576.500000,0.0794635350,7254.900000,2012+ TIC classification
2023-02-01,2008M01-2023M09,Mainland China,849.000000,0.1170243560,7254.900000,2012+ TIC classification
2023-02-01,2008M01-2023M09,Japan,1080.700000,0.1489613916,7254.900000,2012+ TIC classification
2023-03-01,2008M01-2023M09,All other foreign,2187.200000,0.2928527435,7468.600000,2012+ TIC classification
2023-03-01,2008M01-2023M09,EU-27 (identifiable),1406.700000,0.1883485526,7468.600000,2012+ TIC classification
2023-03-01,2008M01-2023M09,Middle East (reported/bridge),269.000000,0.0360174598,7468.600000,2012+ TIC classification
2023-03-01,2008M01-2023M09,Four Asian dragons,771.400000,0.1032857564,7468.600000,2012+ TIC classification
2023-03-01,2008M01-2023M09,Canada,245.300000,0.0328441743,7468.600000,2012+ TIC classification
2023-03-01,2008M01-2023M09,United Kingdom,633.100000,0.0847682297,7468.600000,2012+ TIC classification
2023-03-01,2008M01-2023M09,Mainland China,869.300000,0.1163939694,7468.600000,2012+ TIC classification
2023-03-01,2008M01-2023M09,Japan,1086.600000,0.1454891144,7468.600000,2012+ TIC classification
2023-04-01,2008M01-2023M09,All other foreign,2161.600000,0.2879829470,7506.000000,2012+ TIC classification
2023-04-01,2008M01-2023M09,EU-27 (identifiable),1425.000000,0.1898481215,7506.000000,2012+ TIC classification
2023-04-01,2008M01-2023M09,Middle East (reported/bridge),273.200000,0.0363975486,7506.000000,2012+ TIC classification
2023-04-01,2008M01-2023M09,Four Asian dragons,779.300000,0.1038236078,7506.000000,2012+ TIC classification
2023-04-01,2008M01-2023M09,Canada,247.100000,0.0329203304,7506.000000,2012+ TIC classification
2023-04-01,2008M01-2023M09,United Kingdom,625.100000,0.0832800426,7506.000000,2012+ TIC classification
2023-04-01,2008M01-2023M09,Mainland China,868.900000,0.1157607248,7506.000000,2012+ TIC classification
2023-04-01,2008M01-2023M09,Japan,1125.800000,0.1499866773,7506.000000,2012+ TIC classification
2023-05-01,2008M01-2023M09,All other foreign,2151.600000,0.2884723675,7458.600000,2012+ TIC classification
2023-05-01,2008M01-2023M09,EU-27 (identifiable),1446.500000,0.1939372000,7458.600000,2012+ TIC classification
2023-05-01,2008M01-2023M09,Middle East (reported/bridge),270.700000,0.0362936744,7458.600000,2012+ TIC classification
2023-05-01,2008M01-2023M09,Four Asian dragons,774.500000,0.1038398627,7458.600000,2012+ TIC classification
2023-05-01,2008M01-2023M09,Canada,265.900000,0.0356501220,7458.600000,2012+ TIC classification
2023-05-01,2008M01-2023M09,United Kingdom,606.600000,0.0813289357,7458.600000,2012+ TIC classification
2023-05-01,2008M01-2023M09,Mainland China,846.700000,0.1135199635,7458.600000,2012+ TIC classification
2023-05-01,2008M01-2023M09,Japan,1096.100000,0.1469578741,7458.600000,2012+ TIC classification
2023-06-01,2008M01-2023M09,All other foreign,2208.300000,0.2919795854,7563.200000,2012+ TIC classification
2023-06-01,2008M01-2023M09,EU-27 (identifiable),1495.900000,0.1977866512,7563.200000,2012+ TIC classification
2023-06-01,2008M01-2023M09,Middle East (reported/bridge),276.500000,0.0365585995,7563.200000,2012+ TIC classification
2023-06-01,2008M01-2023M09,Four Asian dragons,742.600000,0.0981859530,7563.200000,2012+ TIC classification
2023-06-01,2008M01-2023M09,Canada,275.600000,0.0364396023,7563.200000,2012+ TIC classification
2023-06-01,2008M01-2023M09,United Kingdom,624.400000,0.0825576476,7563.200000,2012+ TIC classification
2023-06-01,2008M01-2023M09,Mainland China,835.800000,0.1105087794,7563.200000,2012+ TIC classification
2023-06-01,2008M01-2023M09,Japan,1104.100000,0.1459831817,7563.200000,2012+ TIC classification
2023-07-01,2008M01-2023M09,All other foreign,2233.100000,0.2940185119,7595.100000,2012+ TIC classification
2023-07-01,2008M01-2023M09,EU-27 (identifiable),1499.300000,0.1974035892,7595.100000,2012+ TIC classification
2023-07-01,2008M01-2023M09,Middle East (reported/bridge),274.600000,0.0361548893,7595.100000,2012+ TIC classification
2023-07-01,2008M01-2023M09,Four Asian dragons,751.300000,0.0989190399,7595.100000,2012+ TIC classification
2023-07-01,2008M01-2023M09,Canada,293.900000,0.0386960014,7595.100000,2012+ TIC classification
2023-07-01,2008M01-2023M09,United Kingdom,609.300000,0.0802227752,7595.100000,2012+ TIC classification
2023-07-01,2008M01-2023M09,Mainland China,821.800000,0.1082013403,7595.100000,2012+ TIC classification
2023-07-01,2008M01-2023M09,Japan,1111.800000,0.1463838527,7595.100000,2012+ TIC classification
2023-08-01,2008M01-2023M09,All other foreign,2218.200000,0.2910832623,7620.500000,2012+ TIC classification
2023-08-01,2008M01-2023M09,EU-27 (identifiable),1534.300000,0.2013384948,7620.500000,2012+ TIC classification
2023-08-01,2008M01-2023M09,Middle East (reported/bridge),278.900000,0.0365986484,7620.500000,2012+ TIC classification
2023-08-01,2008M01-2023M09,Four Asian dragons,745.600000,0.0978413490,7620.500000,2012+ TIC classification
2023-08-01,2008M01-2023M09,Canada,295.100000,0.0387244931,7620.500000,2012+ TIC classification
2023-08-01,2008M01-2023M09,United Kingdom,627.500000,0.0823436782,7620.500000,2012+ TIC classification
2023-08-01,2008M01-2023M09,Mainland China,805.400000,0.1056886031,7620.500000,2012+ TIC classification
2023-08-01,2008M01-2023M09,Japan,1115.500000,0.1463814710,7620.500000,2012+ TIC classification
2023-09-01,2008M01-2023M09,All other foreign,2217.700000,0.2953349935,7509.100000,2012+ TIC classification
2023-09-01,2008M01-2023M09,EU-27 (identifiable),1527.700000,0.2034464849,7509.100000,2012+ TIC classification
2023-09-01,2008M01-2023M09,Middle East (reported/bridge),280.500000,0.0373546763,7509.100000,2012+ TIC classification
2023-09-01,2008M01-2023M09,Four Asian dragons,733.500000,0.0976814798,7509.100000,2012+ TIC classification
2023-09-01,2008M01-2023M09,Canada,280.500000,0.0373546763,7509.100000,2012+ TIC classification
2023-09-01,2008M01-2023M09,United Kingdom,604.700000,0.0805289582,7509.100000,2012+ TIC classification
2023-09-01,2008M01-2023M09,Mainland China,778.100000,0.1036209399,7509.100000,2012+ TIC classification
2023-09-01,2008M01-2023M09,Japan,1086.400000,0.1446777909,7509.100000,2012+ TIC classification
2023-10-01,Post-AHP 2023M10-present,All other foreign,2207.700000,0.2952773282,7476.700000,2012+ TIC classification
2023-10-01,Post-AHP 2023M10-present,EU-27 (identifiable),1482.900000,0.1983361644,7476.700000,2012+ TIC classification
2023-10-01,Post-AHP 2023M10-present,Middle East (reported/bridge),272.900000,0.0365000602,7476.700000,2012+ TIC classification
2023-10-01,Post-AHP 2023M10-present,Four Asian dragons,733.900000,0.0981582784,7476.700000,2012+ TIC classification
2023-10-01,Post-AHP 2023M10-present,Canada,281.500000,0.0376503003,7476.700000,2012+ TIC classification
2023-10-01,Post-AHP 2023M10-present,United Kingdom,630.000000,0.0842617732,7476.700000,2012+ TIC classification
2023-10-01,Post-AHP 2023M10-present,Mainland China,769.600000,0.1029331122,7476.700000,2012+ TIC classification
2023-10-01,Post-AHP 2023M10-present,Japan,1098.200000,0.1468829831,7476.700000,2012+ TIC classification
2023-11-01,Post-AHP 2023M10-present,All other foreign,2210.600000,0.2864844550,7716.300000,2012+ TIC classification
2023-11-01,Post-AHP 2023M10-present,EU-27 (identifiable),1567.800000,0.2031802807,7716.300000,2012+ TIC classification
2023-11-01,Post-AHP 2023M10-present,Middle East (reported/bridge),295.100000,0.0382437178,7716.300000,2012+ TIC classification
2023-11-01,Post-AHP 2023M10-present,Four Asian dragons,761.300000,0.0986612755,7716.300000,2012+ TIC classification
2023-11-01,Post-AHP 2023M10-present,Canada,321.200000,0.0416261680,7716.300000,2012+ TIC classification
2023-11-01,Post-AHP 2023M10-present,United Kingdom,650.800000,0.0843409406,7716.300000,2012+ TIC classification
2023-11-01,Post-AHP 2023M10-present,Mainland China,782.000000,0.1013439083,7716.300000,2012+ TIC classification
2023-11-01,Post-AHP 2023M10-present,Japan,1127.500000,0.1461192540,7716.300000,2012+ TIC classification
2023-12-01,Post-AHP 2023M10-present,All other foreign,2270.800000,0.2859949622,7940.000000,2012+ TIC classification
2023-12-01,Post-AHP 2023M10-present,EU-27 (identifiable),1596.300000,0.2010453401,7940.000000,2012+ TIC classification
2023-12-01,Post-AHP 2023M10-present,Middle East (reported/bridge),299.000000,0.0376574307,7940.000000,2012+ TIC classification
2023-12-01,Post-AHP 2023M10-present,Four Asian dragons,805.200000,0.1014105793,7940.000000,2012+ TIC classification
2023-12-01,Post-AHP 2023M10-present,Canada,348.500000,0.0438916877,7940.000000,2012+ TIC classification
2023-12-01,Post-AHP 2023M10-present,United Kingdom,688.600000,0.0867254408,7940.000000,2012+ TIC classification
2023-12-01,Post-AHP 2023M10-present,Mainland China,816.300000,0.1028085642,7940.000000,2012+ TIC classification
2023-12-01,Post-AHP 2023M10-present,Japan,1115.300000,0.1404659950,7940.000000,2012+ TIC classification
2024-01-01,Post-AHP 2023M10-present,All other foreign,2272.600000,0.2857250622,7953.800000,2012+ TIC classification
2024-01-01,Post-AHP 2023M10-present,EU-27 (identifiable),1587.000000,0.1995272700,7953.800000,2012+ TIC classification
2024-01-01,Post-AHP 2023M10-present,Middle East (reported/bridge),296.500000,0.0372777792,7953.800000,2012+ TIC classification
2024-01-01,Post-AHP 2023M10-present,Four Asian dragons,806.300000,0.1013729287,7953.800000,2012+ TIC classification
2024-01-01,Post-AHP 2023M10-present,Canada,351.300000,0.0441675677,7953.800000,2012+ TIC classification
2024-01-01,Post-AHP 2023M10-present,United Kingdom,701.800000,0.0882345546,7953.800000,2012+ TIC classification
2024-01-01,Post-AHP 2023M10-present,Mainland China,797.700000,0.1002916845,7953.800000,2012+ TIC classification
2024-01-01,Post-AHP 2023M10-present,Japan,1140.600000,0.1434031532,7953.800000,2012+ TIC classification
2024-02-01,Post-AHP 2023M10-present,All other foreign,2263.400000,0.2829497581,7999.300000,2012+ TIC classification
2024-02-01,Post-AHP 2023M10-present,EU-27 (identifiable),1640.800000,0.2051179478,7999.300000,2012+ TIC classification
2024-02-01,Post-AHP 2023M10-present,Middle East (reported/bridge),304.000000,0.0380033253,7999.300000,2012+ TIC classification
2024-02-01,Post-AHP 2023M10-present,Four Asian dragons,791.700000,0.0989711600,7999.300000,2012+ TIC classification
2024-02-01,Post-AHP 2023M10-present,Canada,365.300000,0.0456664958,7999.300000,2012+ TIC classification
2024-02-01,Post-AHP 2023M10-present,United Kingdom,711.500000,0.0889452827,7999.300000,2012+ TIC classification
2024-02-01,Post-AHP 2023M10-present,Mainland China,775.000000,0.0968834773,7999.300000,2012+ TIC classification
2024-02-01,Post-AHP 2023M10-present,Japan,1147.600000,0.1434625530,7999.300000,2012+ TIC classification
2024-03-01,Post-AHP 2023M10-present,All other foreign,2321.600000,0.2863380160,8107.900000,2012+ TIC classification
2024-03-01,Post-AHP 2023M10-present,EU-27 (identifiable),1647.900000,0.2032462167,8107.900000,2012+ TIC classification
2024-03-01,Post-AHP 2023M10-present,Middle East (reported/bridge),311.600000,0.0384316531,8107.900000,2012+ TIC classification
2024-03-01,Post-AHP 2023M10-present,Four Asian dragons,786.600000,0.0970164901,8107.900000,2012+ TIC classification
2024-03-01,Post-AHP 2023M10-present,Canada,369.400000,0.0455605027,8107.900000,2012+ TIC classification
2024-03-01,Post-AHP 2023M10-present,United Kingdom,736.400000,0.0908249978,8107.900000,2012+ TIC classification
2024-03-01,Post-AHP 2023M10-present,Mainland China,767.400000,0.0946484293,8107.900000,2012+ TIC classification
2024-03-01,Post-AHP 2023M10-present,Japan,1167.000000,0.1439336943,8107.900000,2012+ TIC classification
2024-04-01,Post-AHP 2023M10-present,All other foreign,2324.200000,0.2892162963,8036.200000,2012+ TIC classification
2024-04-01,Post-AHP 2023M10-present,EU-27 (identifiable),1640.800000,0.2041761031,8036.200000,2012+ TIC classification
2024-04-01,Post-AHP 2023M10-present,Middle East (reported/bridge),310.000000,0.0385754461,8036.200000,2012+ TIC classification
2024-04-01,Post-AHP 2023M10-present,Four Asian dragons,808.200000,0.1005699211,8036.200000,2012+ TIC classification
2024-04-01,Post-AHP 2023M10-present,Canada,341.600000,0.0425076529,8036.200000,2012+ TIC classification
2024-04-01,Post-AHP 2023M10-present,United Kingdom,714.600000,0.0889226251,8036.200000,2012+ TIC classification
2024-04-01,Post-AHP 2023M10-present,Mainland China,770.700000,0.0959035365,8036.200000,2012+ TIC classification
2024-04-01,Post-AHP 2023M10-present,Japan,1126.100000,0.1401284189,8036.200000,2012+ TIC classification
2024-05-01,Post-AHP 2023M10-present,All other foreign,2364.400000,0.2907990702,8130.700000,2012+ TIC classification
2024-05-01,Post-AHP 2023M10-present,EU-27 (identifiable),1670.400000,0.2054435657,8130.700000,2012+ TIC classification
2024-05-01,Post-AHP 2023M10-present,Middle East (reported/bridge),317.500000,0.0390495283,8130.700000,2012+ TIC classification
2024-05-01,Post-AHP 2023M10-present,Four Asian dragons,819.200000,0.1007539326,8130.700000,2012+ TIC classification
2024-05-01,Post-AHP 2023M10-present,Canada,356.300000,0.0438215652,8130.700000,2012+ TIC classification
2024-05-01,Post-AHP 2023M10-present,United Kingdom,728.600000,0.0896109806,8130.700000,2012+ TIC classification
2024-05-01,Post-AHP 2023M10-present,Mainland China,768.300000,0.0944937090,8130.700000,2012+ TIC classification
2024-05-01,Post-AHP 2023M10-present,Japan,1106.000000,0.1360276483,8130.700000,2012+ TIC classification
2024-06-01,Post-AHP 2023M10-present,All other foreign,2445.300000,0.2946393069,8299.300000,2012+ TIC classification
2024-06-01,Post-AHP 2023M10-present,EU-27 (identifiable),1710.300000,0.2060776210,8299.300000,2012+ TIC classification
2024-06-01,Post-AHP 2023M10-present,Middle East (reported/bridge),326.400000,0.0393286181,8299.300000,2012+ TIC classification
2024-06-01,Post-AHP 2023M10-present,Four Asian dragons,826.700000,0.0996108106,8299.300000,2012+ TIC classification
2024-06-01,Post-AHP 2023M10-present,Canada,372.500000,0.0448833034,8299.300000,2012+ TIC classification
2024-06-01,Post-AHP 2023M10-present,United Kingdom,746.500000,0.0899473450,8299.300000,2012+ TIC classification
2024-06-01,Post-AHP 2023M10-present,Mainland China,780.200000,0.0940079284,8299.300000,2012+ TIC classification
2024-06-01,Post-AHP 2023M10-present,Japan,1091.400000,0.1315050667,8299.300000,2012+ TIC classification
2024-07-01,Post-AHP 2023M10-present,All other foreign,2517.700000,0.2987233336,8428.200000,2012+ TIC classification
2024-07-01,Post-AHP 2023M10-present,EU-27 (identifiable),1732.500000,0.2055599060,8428.200000,2012+ TIC classification
2024-07-01,Post-AHP 2023M10-present,Middle East (reported/bridge),330.400000,0.0392017275,8428.200000,2012+ TIC classification
2024-07-01,Post-AHP 2023M10-present,Four Asian dragons,868.800000,0.1030825087,8428.200000,2012+ TIC classification
2024-07-01,Post-AHP 2023M10-present,Canada,375.300000,0.0445290809,8428.200000,2012+ TIC classification
2024-07-01,Post-AHP 2023M10-present,United Kingdom,733.500000,0.0870292589,8428.200000,2012+ TIC classification
2024-07-01,Post-AHP 2023M10-present,Mainland China,776.500000,0.0921311787,8428.200000,2012+ TIC classification
2024-07-01,Post-AHP 2023M10-present,Japan,1093.500000,0.1297430056,8428.200000,2012+ TIC classification
2024-08-01,Post-AHP 2023M10-present,All other foreign,2608.400000,0.3029008059,8611.400000,2012+ TIC classification
2024-08-01,Post-AHP 2023M10-present,EU-27 (identifiable),1778.500000,0.2065285552,8611.400000,2012+ TIC classification
2024-08-01,Post-AHP 2023M10-present,Middle East (reported/bridge),342.900000,0.0398193093,8611.400000,2012+ TIC classification
2024-08-01,Post-AHP 2023M10-present,Four Asian dragons,888.900000,0.1032236338,8611.400000,2012+ TIC classification
2024-08-01,Post-AHP 2023M10-present,Canada,362.900000,0.0421418120,8611.400000,2012+ TIC classification
2024-08-01,Post-AHP 2023M10-present,United Kingdom,749.200000,0.0870009522,8611.400000,2012+ TIC classification
2024-08-01,Post-AHP 2023M10-present,Mainland China,774.600000,0.0899505307,8611.400000,2012+ TIC classification
2024-08-01,Post-AHP 2023M10-present,Japan,1106.000000,0.1284344009,8611.400000,2012+ TIC classification
2024-09-01,Post-AHP 2023M10-present,All other foreign,2637.500000,0.3008680971,8766.300000,2012+ TIC classification
2024-09-01,Post-AHP 2023M10-present,EU-27 (identifiable),1875.100000,0.2138986802,8766.300000,2012+ TIC classification
2024-09-01,Post-AHP 2023M10-present,Middle East (reported/bridge),343.100000,0.0391385191,8766.300000,2012+ TIC classification
2024-09-01,Post-AHP 2023M10-present,Four Asian dragons,905.900000,0.1033389229,8766.300000,2012+ TIC classification
