T_report,model_T,n_buffer,terminal_rule,t,model_t,periods_to_report_end,e_W_over_e_US,Y_W_over_Y_US,Q_W_over_e_US,zeta,abs_zeta_gap,Lambda_u,Lambda_b,Lambda_u_over_Lambda_b,phi_US,hkt_scalar_phi_US_same_state,abs_log_phi_US_vs_HKT_scalar,phi_W,q_US,q_W,residual_norm
45,44,0,local_loglinear,39,38,6,2.3911631719750917,2.4910047020963995,1.1331098354458635,0.8737257051805414,0.12627429481945862,1.054435559804759,1.3115644317142374,0.8039525427100775,0.839981879340293,0.7850065316516455,0.06768828106760166,0.7500394431551441,1.8671139027931096,2.3065910012356294,6.067221740198986e-11
45,44,0,local_loglinear,40,39,5,2.361625864705296,2.460480738364419,1.1234180576013202,0.8657184633743247,0.13428153662567532,1.0543791410568455,1.3223702025701107,0.797340365812533,0.8377500730613932,0.7793135820958579,0.07230630454678297,0.7485756879796992,1.8956308945016653,2.3145553974199293,1.611092023120107e-10
45,44,0,local_loglinear,41,40,4,2.3312671522975568,2.4290789066251923,1.1133859770000534,0.8576458441777027,0.14235415582229727,1.054309496935162,1.3334486332844468,0.7906637500825727,0.8355045986409924,0.7735809479672884,0.07700553599998919,0.7470651919681021,1.9248909234178937,2.3228174388672334,3.559366224987806e-10
45,44,0,local_loglinear,42,41,3,2.300137487006117,2.3968526255576124,1.103031085151094,0.84951944229572,0.15048055770428004,1.0542266382151948,1.3448033737949665,0.7839262294830663,0.8332409029071924,0.7678095597132022,0.08178106625031115,0.745507338477206,1.9549353392842754,2.331384940881975,7.318084238266248e-10
45,44,0,local_loglinear,43,42,2,2.268284092518183,2.3638519743110282,1.0923694860504516,0.8413507065723632,0.15864929342763678,1.054130230371561,1.3564391654325678,0.7771304878500757,0.830954237546626,0.7620002096384464,0.08662789339877361,0.7439014470571642,1.9858092097154874,2.340266341283051,1.455275478923705e-9
45,44,0,local_loglinear,44,43,1,2.2357509851210144,2.330123787005742,1.0814156157817407,0.8331515843968893,0.1668484156031107,1.0540193324067946,1.3683623160758465,0.7702779592977126,0.8286393313712088,0.7561535507128347,0.09154053081212998,0.7422468671695622,2.0175630971276997,2.3494702010193147,2.845164850386145e-9
45,44,0,local_loglinear,45,44,0,2.202578749108062,2.295711548780056,1.0701816351009743,0.8249356471064179,0.17506435289358213,1.0538919046550363,1.3805815833821269,0.7633680742526122,0.8262897997389974,0.750270084757614,0.09651230441477432,0.7405431490039773,2.0502562954720807,2.3590042547785606,1.179070229822543e-7
60,59,0,local_loglinear,1,0,59,1.8905489305136576,1.9413556198390234,0.9038178659949064,0.8825268256329689,0.11747317436703109,,,,0.9932766422587088,0.9337836851161863,0.06176440676376291,0.7466805409444501,1.0667190369025332,2.3249284524483467,9.473207821437359e-12
60,59,0,local_loglinear,2,1,58,1.9730369965709544,2.0276623268218215,0.9344461533124112,0.8969721908018902,0.10302780919810983,1.041048522200272,1.0940509703749202,0.9515539498525515,0.9850947192014079,0.9334988401518682,0.0537980776662023,0.7502535896130195,1.0833643713615027,2.3054292629134516,1.014565280960124e-9
60,59,0,local_loglinear,3,2,57,2.051702867229914,2.1101296787732777,0.9637229364474748,0.91059776887321,0.08940223112679002,1.041928942601582,1.0964242699077142,0.9502972263549775,0.9771604546317588,0.932868146734311,0.046387001492892994,0.7534054886027763,1.1005061759619843,2.288431337435443,1.0913231208721502e-11
